cod_municipio;cod_unico_endereco;num_quadra;nom_logradouro;num_endereco;nom_logradouro_adjacente;dim_testada;dim_profundidade
4104501;4104501.32476-1;4104501.32476-1; RUA TAPAJOS;1248;;10;20
4104501;4104501.32484-1;4104501.32484-1; RUA TAPAJOS;1016;;10;20
4104501;4104501.32484-2;4104501.32484-2; RUA TAPAJOS;1016;;10;20
4104501;4104501.32492-1;4104501.32492-1; RUA MARANHAO;319;;10;20
4104501;4104501.32506-1;4104501.32506-1; RUA CEARA;574;;10;20
4104501;4104501.32514-1;4104501.32514-1; RUA CEARA;488;;10;20
4104501;4104501.32514-2;4104501.32514-2; RUA CEARA;488;;10;20
4104501;4104501.32522-1;4104501.32522-1; RUA RIO GRANDE DO NORTE;1465;;10;20
4104501;4104501.32531-1;4104501.32531-1; RUA PERNAMBUCO;1428;;10;20
4104501;4104501.32549-1;4104501.32549-1; RUA TUPINAMBAS;884;;10;20
4104501;4104501.3255-1;4104501.3255-1; RUA PADRE CIRILO;1432;;10;20
4104501;4104501.32557-1;4104501.32557-1; RUA TUPINAMBAS;677;;10;20
4104501;4104501.32557-2;4104501.32557-2; RUA TUPINAMBAS;677;;10;20
4104501;4104501.32565-1;4104501.32565-1; RUA OIAPOS;696;;10;20
4104501;4104501.32573-1;4104501.32573-1; RUA OIAPOS;704;;10;20
4104501;4104501.32581-1;4104501.32581-1; RUA OIAPOS;720;;10;20
4104501;4104501.32590-1;4104501.32590-1; RUA OIAPOS;730;;10;20
4104501;4104501.32603-1;4104501.32603-1; RUA OIAPOS;742;;10;20
4104501;4104501.32611-1;4104501.32611-1; RUA OIAPOS;754;;10;20
4104501;4104501.32620-1;4104501.32620-1; RUA OIAPOS;766;;10;20
4104501;4104501.3263-1;4104501.3263-1; AV. BRASIL;380;;10;20
4104501;4104501.32638-1;4104501.32638-1; RUA OIAPOS;778;;10;20
4104501;4104501.32646-1;4104501.32646-1; RUA OIAPOS;790;;10;20
4104501;4104501.32646-2;4104501.32646-2; RUA OIAPOS;790;;10;20
4104501;4104501.32654-1;4104501.32654-1; RUA OIAPOS;802;;10;20
4104501;4104501.32662-1;4104501.32662-1; TR PEDRO DE ROSS ;111;;10;20
4104501;4104501.32662-2;4104501.32662-2; TR PEDRO DE ROSS ;111;;10;20
4104501;4104501.32671-1;4104501.32671-1; TR PEDRO DE ROSS ;099;;10;20
4104501;4104501.32689-1;4104501.32689-1; TR PEDRO DE ROSS ;087;;10;20
4104501;4104501.32697-1;4104501.32697-1; TR PEDRO DE ROSS ;075;;10;20
4104501;4104501.32701-1;4104501.32701-1; TR PEDRO DE ROSS ;63;;10;20
4104501;4104501.3271-1;4104501.3271-1; AV. BRASIL;327/333/335;;10;20
4104501;4104501.3271-2;4104501.3271-2; AV. BRASIL;327/333/335;;10;20
4104501;4104501.3271-3;4104501.3271-3; AV. BRASIL;327/333/335;;10;20
4104501;4104501.32719-1;4104501.32719-1; TR PEDRO DE ROSS ;51;;10;20
4104501;4104501.32727-1;4104501.32727-1; TR PEDRO DE ROSS ;35;;10;20
4104501;4104501.32735-1;4104501.32735-1; TR PEDRO DE ROSS ;25;;10;20
4104501;4104501.32735-2;4104501.32735-2; TR PEDRO DE ROSS ;25;;10;20
4104501;4104501.32743-1;4104501.32743-1; TR PEDRO DE ROSS ;15;;10;20
4104501;4104501.32751-1;4104501.32751-1; TR PEDRO DE ROSS ;05;;10;20
4104501;4104501.32760-1;4104501.32760-1; TR PEDRO DE ROSS ;10;;10;20
4104501;4104501.32778-1;4104501.32778-1; TR PEDRO DE ROSS ;20;;10;20
4104501;4104501.32786-1;4104501.32786-1; TR PEDRO DE ROSS ;30;;10;20
4104501;4104501.32794-1;4104501.32794-1; TR PEDRO DE ROSS ;040;;10;20
4104501;4104501.3280-1;4104501.3280-1; AV. BRASIL;351;;10;20
4104501;4104501.32808-1;4104501.32808-1; TR PEDRO DE ROSS ;52;;10;20
4104501;4104501.32808-2;4104501.32808-2; TR PEDRO DE ROSS ;52;;10;20
4104501;4104501.32816-1;4104501.32816-1; TR PEDRO DE ROSS ;64;;10;20
4104501;4104501.32816-2;4104501.32816-2; TR PEDRO DE ROSS ;64;;10;20
4104501;4104501.32824-1;4104501.32824-1; TR PEDRO DE ROSS ;076;;10;20
4104501;4104501.32824-2;4104501.32824-2; TR PEDRO DE ROSS ;076;;10;20
4104501;4104501.32824-3;4104501.32824-3; TR PEDRO DE ROSS ;076;;10;20
4104501;4104501.32824-4;4104501.32824-4; TR PEDRO DE ROSS ;076;;10;20
4104501;4104501.32832-1;4104501.32832-1; TR PEDRO DE ROSS ;088;;10;20
4104501;4104501.32832-2;4104501.32832-2; TR PEDRO DE ROSS ;088;;10;20
4104501;4104501.32841-1;4104501.32841-1; TR PEDRO DE ROSS ;100;;10;20
4104501;4104501.32859-1;4104501.32859-1; TR PEDRO DE ROSS ;112;;10;20
4104501;4104501.32867-1;4104501.32867-1; RUA MINAS GERAIS;55;;10;20
4104501;4104501.32867-2;4104501.32867-2; RUA MINAS GERAIS;55;;10;20
4104501;4104501.32875-1;4104501.32875-1; RUA TIBIRICA;989;;10;20
4104501;4104501.32883-1;4104501.32883-1; RUA TIBIRICA;977;;10;20
4104501;4104501.32891-1;4104501.32891-1; RUA TIBIRICA;965;;10;20
4104501;4104501.32905-1;4104501.32905-1; RUA TIBIRICA;953;;10;20
4104501;4104501.32913-1;4104501.32913-1; RUA TIBIRICA;941;;10;20
4104501;4104501.32913-2;4104501.32913-2; RUA TIBIRICA;941;;10;20
4104501;4104501.32921-1;4104501.32921-1; RUA TIBIRICA;929;;10;20
4104501;4104501.32930-1;4104501.32930-1; RUA TIBIRICA;917;;10;20
4104501;4104501.32948-1;4104501.32948-1; RUA TIBIRICA;905;;10;20
4104501;4104501.32956-1;4104501.32956-1; RUA TIBIRICA;895;;10;20
4104501;4104501.32964-1;4104501.32964-1; AV. INDEPENDENCIA;882;;10;20
4104501;4104501.32972-1;4104501.32972-1; RUA PADRE CIRILO;1624;;10;20
4104501;4104501.3298-1;4104501.3298-1; AV.  GOV.PEDRO V P DE SOUZA;927;;10;20
4104501;4104501.32981-1;4104501.32981-1; RUA LUIZ GERALDO HOLLEN;685;;10;20
4104501;4104501.32999-1;4104501.32999-1; RUA LUIZ GERALDO HOLLEN;951;;10;20
4104501;4104501.33006-3;4104501.33006-3; RUA SANTA CATARINA ;3244;;10;20
4104501;4104501.3301-1;4104501.3301-1; AV. BRASIL;433;;10;20
4104501;4104501.33014-1;4104501.33014-1; RUA DR.LEOPOLDO SCHMIDT;299;;10;20
4104501;4104501.33022-1;4104501.33022-1; RUA OTAVIO KISCHNER;178;;10;20
4104501;4104501.33031-1;4104501.33031-1; RUA LORENO LAGEMANN;738;;10;20
4104501;4104501.33031-2;4104501.33031-2; RUA LORENO LAGEMANN;738;;10;20
4104501;4104501.33057-1;4104501.33057-1; RUA LORENO LAGEMANN;981;;10;20
4104501;4104501.33065-2;4104501.33065-2; RUA TIBIRICA;1093;;10;20
4104501;4104501.33073-1;4104501.33073-1; RUA GUAIRACAS;315;;10;20
4104501;4104501.33073-2;4104501.33073-2; RUA GUAIRACAS;315;;10;20
4104501;4104501.33081-1;4104501.33081-1; RUA GUAIRACAS;325;;10;20
4104501;4104501.33090-1;4104501.33090-1; RUA GUAIRACAS;351;;10;20
4104501;4104501.3310-1;4104501.3310-1; RUA TAMOIOS;1489;;10;20
4104501;4104501.33103-1;4104501.33103-1; RUA GUAIRACAS;367;;10;20
4104501;4104501.33111-1;4104501.33111-1; AV. ESPIRITO SANTO;1417;;10;20
4104501;4104501.33111-2;4104501.33111-2; AV. ESPIRITO SANTO;1417;;10;20
4104501;4104501.33120-0;4104501.33120-0; AV. ESPIRITO SANTO;1435;;10;20
4104501;4104501.33138-0;4104501.33138-0; RUA RIO DE JANEIRO;2038;;10;20
4104501;4104501.33154-1;4104501.33154-1; RUA RIO DE JANEIRO;2020;;10;20
4104501;4104501.33162-1;4104501.33162-1; RUA RIO DE JANEIRO;2004;;10;20
4104501;4104501.33162-2;4104501.33162-2; RUA RIO DE JANEIRO;2004;;10;20
4104501;4104501.33171-2;4104501.33171-2; AV. ESPIRITO SANTO;1473;;10;20
4104501;4104501.33171-3;4104501.33171-3; AV. ESPIRITO SANTO;1473;;10;20
4104501;4104501.33189-0;4104501.33189-0; RUA RIO DE JANEIRO;2050;;10;20
4104501;4104501.33197-1;4104501.33197-1; RUA GUAIRACAS;295;;10;20
4104501;4104501.33197-2;4104501.33197-2; RUA GUAIRACAS;295;;10;20
4104501;4104501.33201-1;4104501.33201-1; RUA GUAIRACAS;379;;10;20
4104501;4104501.33219-1;4104501.33219-1; RUA MATO GROSSO;1756;;10;20
4104501;4104501.33227-1;4104501.33227-1; RUA ANTONIO NIEHUES ;247;;10;20
4104501;4104501.33235-1;4104501.33235-1; RUA TE.FERNANDO DE NORONHA;2384;;10;20
4104501;4104501.33243-1;4104501.33243-1; RUA RIO GRANDE DO NORTE;1528;;10;20
4104501;4104501.33251-1;4104501.33251-1; AV. 7 DE SETEMBRO;946;;10;20
4104501;4104501.33251-2;4104501.33251-2; AV. 7 DE SETEMBRO;946;;10;20
4104501;4104501.33251-3;4104501.33251-3; AV. 7 DE SETEMBRO;946;;10;20
4104501;4104501.33260-1;4104501.33260-1; RUA PARA;487;;10;20
4104501;4104501.3328-1;4104501.3328-1; AV. BRASIL;381;;10;20
4104501;4104501.33286-1;4104501.33286-1; RUA GUARANY;376;;10;20
4104501;4104501.33294-1;4104501.33294-1; RUA GUAIRACAS;519;;10;20
4104501;4104501.33294-2;4104501.33294-2; RUA GUAIRACAS;519;;10;20
4104501;4104501.33308-1;4104501.33308-1; RUA GUAIRACAS;425;;10;20
4104501;4104501.33316-1;4104501.33316-1; AV. ESPIRITO SANTO;1418;;10;20
4104501;4104501.33324-1;4104501.33324-1; RUA GUAIRACAS;503;;10;20
4104501;4104501.33332-1;4104501.33332-1; RUA GUAIRACAS;493;;10;20
4104501;4104501.33341-1;4104501.33341-1; RUA GUAIRACAS;477;;10;20
4104501;4104501.33359-1;4104501.33359-1; RUA GUAIRACAS;453;;10;20
4104501;4104501.3336-1;4104501.3336-1; AV. BRASIL;367;;10;20
4104501;4104501.33367-1;4104501.33367-1; RUA GUAIRACAS;439;;10;20
4104501;4104501.33367-2;4104501.33367-2; RUA GUAIRACAS;439;;10;20
4104501;4104501.33375-1;4104501.33375-1; RUA TAMOIOS;1710;;10;20
4104501;4104501.33391-1;4104501.33391-1; RUA BAHIA;384>;;10;20
4104501;4104501.33405-1;4104501.33405-1; RUA CARAMURUS;733;;10;20
4104501;4104501.33413-0;4104501.33413-0; RUA TUPA ;0;;10;20
4104501;4104501.33421-0;4104501.33421-0; RUA TUPA ;0;;10;20
4104501;4104501.33430-1;4104501.33430-1; RUA TUPA ;999;;10;20
4104501;4104501.3344-1;4104501.3344-1; RUA TAMOIOS;1465;;10;20
4104501;4104501.33448-1;4104501.33448-1; RUA TUPA ;989;;10;20
4104501;4104501.33456-0;4104501.33456-0; RUA TUPA ;955;;10;20
4104501;4104501.33464-0;4104501.33464-0; RUA TUPA ;945;;10;20
4104501;4104501.33472-1;4104501.33472-1; RUA TUPA ;899;;10;20
4104501;4104501.33481-1;4104501.33481-1; RUA TUPA ;S/N;;10;20
4104501;4104501.33499-0;4104501.33499-0; RUA TUPA ;S/N;;10;20
4104501;4104501.33502-0;4104501.33502-0; RUA TUPA ;0;;10;20
4104501;4104501.33511-1;4104501.33511-1; RUA TUPINAMBAS;2053;;10;20
4104501;4104501.33511-2;4104501.33511-2; RUA TUPINAMBAS;2053;;10;20
4104501;4104501.3352-1;4104501.3352-1; AV. INDEPENDENCIA ;1860;;10;20
4104501;4104501.33537-1;4104501.33537-1; RUA TERRITORIO DO ACRE;773;;10;20
4104501;4104501.33545-1;4104501.33545-1; RUA TUPI;924;;10;20
4104501;4104501.33545-2;4104501.33545-2; RUA TUPI;924;;10;20
4104501;4104501.33553-1;4104501.33553-1; RUA PARAIBA ;1514;;10;20
4104501;4104501.33561-1;4104501.33561-1; RUA TAMOIOS;1778;;10;20
4104501;4104501.33561-2;4104501.33561-2; RUA TAMOIOS;1778;;10;20
4104501;4104501.33570-1;4104501.33570-1; RUA MATO GROSSO;1496;;10;20
4104501;4104501.33588-1;4104501.33588-1; RUA TUPA ;1443;;10;20
4104501;4104501.33596-0;4104501.33596-0; RUA TUPA ;1411;;10;20
4104501;4104501.33600-1;4104501.33600-1; RUA RIO DE JANEIRO;1284;;10;20
4104501;4104501.3361-1;4104501.3361-1; AV.  GOV.PEDRO V P DE SOUZA;991;;10;20
4104501;4104501.33618-1;4104501.33618-1; AV. BOTUCARIS;628;;10;20
4104501;4104501.33626-1;4104501.33626-1; RUA DIONISIO WONS;173;;10;20
4104501;4104501.33626-2;4104501.33626-2; RUA DIONISIO WONS;173;;10;20
4104501;4104501.33634-1;4104501.33634-1; AV. UBIRAJARAS;467;;10;20
4104501;4104501.33634-2;4104501.33634-2; AV. UBIRAJARAS;467;;10;20
4104501;4104501.33642-2;4104501.33642-2; AV. PARANA;665;;10;20
4104501;4104501.33651-1;4104501.33651-1; RUA PERNAMBUCO;459;;10;20
4104501;4104501.33669-1;4104501.33669-1; AV. BOTUCARIS;205;;10;20
4104501;4104501.33677-1;4104501.33677-1; RUA MARANHAO;8;;10;20
4104501;4104501.33685-1;4104501.33685-1; RUA GUARANY;1307;;10;20
4104501;4104501.33685-2;4104501.33685-2; RUA GUARANY;1307;;10;20
4104501;4104501.33693-1;4104501.33693-1; RUA TAMOIOS;1766;;10;20
4104501;4104501.33693-2;4104501.33693-2; RUA TAMOIOS;1766;;10;20
4104501;4104501.33693-3;4104501.33693-3; RUA TAMOIOS;1766;;10;20
4104501;4104501.337-1;4104501.337-1; AV. INDEPENDENCIA ;2126;;10;20
4104501;4104501.33707-1;4104501.33707-1; RUA OTAVIO FRANCISCO DE MATTOS;893;;10;20
4104501;4104501.33715-2;4104501.33715-2; RUA PERNAMBUCO;1210;;10;20
4104501;4104501.33731-1;4104501.33731-1; RUA DR.LEOPOLDO SCHMIDT;440;;10;20
4104501;4104501.33758-2;4104501.33758-2; RUA PERNAMBUCO;1558;;10;20
4104501;4104501.33766-1;4104501.33766-1; RUA PARA;80;;10;20
4104501;4104501.33782-1;4104501.33782-1; AV. INDEPENDENCIA;1217;;10;20
4104501;4104501.3379-0;4104501.3379-0; RUA AIMORES;1731;;10;20
4104501;4104501.33791-1;4104501.33791-1; RUA OTAVIO FRANCISCO DE MATTOS;888;;10;20
4104501;4104501.33804-1;4104501.33804-1; RUA PERNAMBUCO;247;;10;20
4104501;4104501.33812-1;4104501.33812-1; RUA GUAIRACAS;912;;10;20
4104501;4104501.33821-1;4104501.33821-1; RUA TAPAJOS;769;;10;20
4104501;4104501.33839-1;4104501.33839-1; RUA TAPAJOS;37;;10;20
4104501;4104501.33847-1;4104501.33847-1; AV. UBIRAJARAS;2074;;10;20
4104501;4104501.33855-1;4104501.33855-1; RUA PERNAMBUCO;395;;10;20
4104501;4104501.33863-1;4104501.33863-1; RUA ANTONIO NIEHUES;522;;10;20
4104501;4104501.3387-1;4104501.3387-1; AV. ESPIRITO SANTO;816;;10;20
4104501;4104501.33871-1;4104501.33871-1; RUA PERNAMBUCO;1277;;10;20
4104501;4104501.33880-1;4104501.33880-1; RUA TAMOIOS;1580;;10;20
4104501;4104501.33880-2;4104501.33880-2; RUA TAMOIOS;1580;;10;20
4104501;4104501.33898-1;4104501.33898-1; AV. BRASIL;391;;10;20
4104501;4104501.33936-1;4104501.33936-1; AV. ESPIRITO SANTO;1403;;10;20
4104501;4104501.3395-1;4104501.3395-1; RUA AIMORES;1681;;10;20
4104501;4104501.33952-1;4104501.33952-1; AV. UBIRAJARAS;1828;;10;20
4104501;4104501.33961-2;4104501.33961-2; RUA TAMOIOS;1445;;10;20
4104501;4104501.33979-1;4104501.33979-1; RUA PARA;493;;10;20
4104501;4104501.33987-1;4104501.33987-1; RUA GUARANY;688;;10;20
4104501;4104501.33987-2;4104501.33987-2; RUA GUARANY;688;;10;20
4104501;4104501.33995-1;4104501.33995-1; RUA PIAUI;861;;10;20
4104501;4104501.34002-1;4104501.34002-1; RUA TUPA ;1454;;10;20
4104501;4104501.34011-1;4104501.34011-1; AV. INDEPENDENCIA;882;;10;20
4104501;4104501.34029-2;4104501.34029-2; RUA PARAIBA;928;;10;20
4104501;4104501.34037-1;4104501.34037-1; AV. GOV. PEDRO V P DE SOUZA;228;;10;20
4104501;4104501.34037-2;4104501.34037-2; AV. GOV. PEDRO V P DE SOUZA;228;;10;20
4104501;4104501.34045-1;4104501.34045-1; AV. BOTUCARIS;1015;;10;20
4104501;4104501.34053-1;4104501.34053-1; RUA MINAS GERAIS;515;;10;20
4104501;4104501.34053-2;4104501.34053-2; RUA MINAS GERAIS;515;;10;20
4104501;4104501.34061-1;4104501.34061-1; AV. INDEPENDENCIA;882;;10;20
4104501;4104501.34070-1;4104501.34070-1; RUA GUARANY;674;;10;20
4104501;4104501.34088-1;4104501.34088-1; RUA ALAGOAS;2435;;10;20
4104501;4104501.3409-1;4104501.3409-1; RUA TAMOIOS;1480;;10;20
4104501;4104501.34096-1;4104501.34096-1; RUA TAPAJOS;965;;10;20
4104501;4104501.34100-2;4104501.34100-2; AV. UBIRAJARAS;1779;;10;20
4104501;4104501.34118-1;4104501.34118-1; RUA PARA;180;;10;20
4104501;4104501.34126-1;4104501.34126-1; AV. BOTUCARIS;965>;;10;20
4104501;4104501.34134-0;4104501.34134-0; TR FERNANDO GIACOMO BIGATON;90;;10;20
4104501;4104501.34142-1;4104501.34142-1; RUA MARTIN NOTTAR;144;;10;20
4104501;4104501.34151-1;4104501.34151-1; RUA TUPINAMBAS;95;;10;20
4104501;4104501.34169-1;4104501.34169-1; RUA RIO DE JANEIRO;1296;;10;20
4104501;4104501.3417-1;4104501.3417-1; AV.  GOV.PEDRO V P DE SOUZA;861;;10;20
4104501;4104501.34177-1;4104501.34177-1; AV. ESPIRITO SANTO;878;;10;20
4104501;4104501.34185-1;4104501.34185-1; RUA SANTA CATARINA ;3467;;10;20
4104501;4104501.34193-1;4104501.34193-1; RUA TAPAJOS;835;;10;20
4104501;4104501.34207-1;4104501.34207-1; RUA GERALDINA MARTINI;08;;10;20
4104501;4104501.34215-1;4104501.34215-1; RUA GERALDINA MARTINI;16;;10;20
4104501;4104501.34223-1;4104501.34223-1; RUA GERALDINA MARTINI;28;;10;20
4104501;4104501.34231-1;4104501.34231-1; RUA GERALDINA MARTINI;34;;10;20
4104501;4104501.34231-2;4104501.34231-2; RUA GERALDINA MARTINI;34;;10;20
4104501;4104501.34240-1;4104501.34240-1; RUA GERALDINA MARTINI;54;;10;20
4104501;4104501.3425-1;4104501.3425-1; AV.  GOV.PEDRO V P DE SOUZA;833;;10;20
4104501;4104501.34258-1;4104501.34258-1; RUA GERALDINA MARTINI;68;;10;20
4104501;4104501.34266-1;4104501.34266-1; RUA GERALDINA MARTINI;76;;10;20
4104501;4104501.34266-2;4104501.34266-2; RUA GERALDINA MARTINI;76;;10;20
4104501;4104501.34274-1;4104501.34274-1; RUA GERALDINA MARTINI;88;;10;20
4104501;4104501.34282-1;4104501.34282-1; RUA GERALDINA MARTINI;96;;10;20
4104501;4104501.34291-1;4104501.34291-1; RUA GERALDINA MARTINI;112;;10;20
4104501;4104501.34304-1;4104501.34304-1; RUA GERALDINA MARTINI;120;;10;20
4104501;4104501.34312-1;4104501.34312-1; RUA GERALDINA MARTINI;128;;10;20
4104501;4104501.34321-1;4104501.34321-1; RUA GERALDINA MARTINI;140;;10;20
4104501;4104501.3433-2;4104501.3433-2; AV.  GOV.PEDRO V P DE SOUZA;815;;10;20
4104501;4104501.34339-1;4104501.34339-1; RUA GERALDINA MARTINI;09;;10;20
4104501;4104501.34347-1;4104501.34347-1; RUA GERALDINA MARTINI;13;;10;20
4104501;4104501.34355-1;4104501.34355-1; RUA GERALDINA MARTINI;25;;10;20
4104501;4104501.34363-1;4104501.34363-1; RUA GERALDINA MARTINI;39;;10;20
4104501;4104501.34371-1;4104501.34371-1; RUA GERALDINA MARTINI;51;;10;20
4104501;4104501.34380-1;4104501.34380-1; RUA GERALDINA MARTINI;63;;10;20
4104501;4104501.34398-1;4104501.34398-1; RUA GERALDINA MARTINI;75;;10;20
4104501;4104501.34401-1;4104501.34401-1; RUA GERALDINA MARTINI;87;;10;20
4104501;4104501.3441-3;4104501.3441-3; RUA TAMOIOS;1466;;10;20
4104501;4104501.3441-4;4104501.3441-4; RUA TAMOIOS;1466;;10;20
4104501;4104501.3441-5;4104501.3441-5; RUA TAMOIOS;1466;;10;20
4104501;4104501.3441-6;4104501.3441-6; RUA TAMOIOS;1466;;10;20
4104501;4104501.34410-1;4104501.34410-1; RUA GERALDINA MARTINI;99;;10;20
4104501;4104501.34410-2;4104501.34410-2; RUA GERALDINA MARTINI;99;;10;20
4104501;4104501.34428-1;4104501.34428-1; RUA GERALDINA MARTINI;111;;10;20
4104501;4104501.34428-2;4104501.34428-2; RUA GERALDINA MARTINI;111;;10;20
4104501;4104501.34436-1;4104501.34436-1; RUA GERALDINA MARTINI;119;;10;20
4104501;4104501.34436-2;4104501.34436-2; RUA GERALDINA MARTINI;119;;10;20
4104501;4104501.34444-1;4104501.34444-1; RUA GERALDINA MARTINI;127;;10;20
4104501;4104501.34452-1;4104501.34452-1; RUA GERALDINA MARTINI;141;;10;20
4104501;4104501.34452-2;4104501.34452-2; RUA GERALDINA MARTINI;141;;10;20
4104501;4104501.34461-1;4104501.34461-1; RUA GERALDINA MARTINI;153;;10;20
4104501;4104501.34461-2;4104501.34461-2; RUA GERALDINA MARTINI;153;;10;20
4104501;4104501.34479-1;4104501.34479-1; RUA GERALDINA MARTINI;165;;10;20
4104501;4104501.34487-1;4104501.34487-1; RUA OTILIA GUAITANELE;166;;10;20
4104501;4104501.34487-2;4104501.34487-2; RUA OTILIA GUAITANELE;166;;10;20
4104501;4104501.34495-1;4104501.34495-1; RUA OTILIA GUAITANELE;154;;10;20
4104501;4104501.345-1;4104501.345-1; RUA DIONISIO WONS;287;;10;20
4104501;4104501.345-2;4104501.345-2; RUA DIONISIO WONS;287;;10;20
4104501;4104501.345-3;4104501.345-3; RUA DIONISIO WONS;287;;10;20
4104501;4104501.3450-1;4104501.3450-1; RUA AIMORES;1713;;10;20
4104501;4104501.34509-1;4104501.34509-1; RUA OTILIA GUAITANELE;146;;10;20
4104501;4104501.34517-1;4104501.34517-1; RUA OTILIA GUAITANELE;130;;10;20
4104501;4104501.34525-1;4104501.34525-1; RUA OTILIA GUAITANELE;122;;10;20
4104501;4104501.34533-1;4104501.34533-1; RUA OTILIA GUAITANELE;108;;10;20
4104501;4104501.34541-1;4104501.34541-1; RUA OTILIA GUAITANELE;100;;10;20
4104501;4104501.34541-2;4104501.34541-2; RUA OTILIA GUAITANELE;100;;10;20
4104501;4104501.34550-1;4104501.34550-1; RUA OTILIA GUAITANELE;84;;10;20
4104501;4104501.34568-1;4104501.34568-1; RUA OTILIA GUAITANELE;76;;10;20
4104501;4104501.34576-1;4104501.34576-1; RUA OTILIA GUAITANELE;64;;10;20
4104501;4104501.34584-1;4104501.34584-1; RUA OTILIA GUAITANELE;52;;10;20
4104501;4104501.34584-2;4104501.34584-2; RUA OTILIA GUAITANELE;52;;10;20
4104501;4104501.34592-1;4104501.34592-1; RUA OTILIA GUAITANELE;38;;10;20
4104501;4104501.34606-1;4104501.34606-1; RUA OTILIA GUAITANELE;30;;10;20
4104501;4104501.34614-1;4104501.34614-1; RUA OTILIA GUAITANELE;18;;10;20
4104501;4104501.34622-1;4104501.34622-1; RUA OTILIA GUAITANELE;10;;10;20
4104501;4104501.34631-1;4104501.34631-1; RUA OTAVIO FRANCISCO DE MATTOS;1890;;10;20
4104501;4104501.34649-1;4104501.34649-1; RUA TAPAJOS;791;;10;20
4104501;4104501.34657-1;4104501.34657-1; RUA CARAMURUS;416;;10;20
4104501;4104501.34657-2;4104501.34657-2; RUA CARAMURUS;416;;10;20
4104501;4104501.34665-0;4104501.34665-0; RUA TUPINAMBAS;2124;;10;20
4104501;4104501.34673-2;4104501.34673-2; RUA TAPAJOS;425;;10;20
4104501;4104501.3468-1;4104501.3468-1; AV. ESPIRITO SANTO;784;;10;20
4104501;4104501.3468-2;4104501.3468-2; AV. ESPIRITO SANTO;784;;10;20
4104501;4104501.34681-1;4104501.34681-1; RUA PADRE CIRILO;2009;;10;20
4104501;4104501.34681-2;4104501.34681-2; RUA PADRE CIRILO;2009;;10;20
4104501;4104501.34681-3;4104501.34681-3; RUA PADRE CIRILO;2009;;10;20
4104501;4104501.34690-1;4104501.34690-1; RUA OTAVIO FRANCISCO DE MATTOS;787;;10;20
4104501;4104501.34703-1;4104501.34703-1; RUA BAHIA ;112;;10;20
4104501;4104501.34720-1;4104501.34720-1; RUA PADRE CIRILO;1587;;10;20
4104501;4104501.34738-1;4104501.34738-1; AV. 7 DE SETEMBRO;0;;10;20
4104501;4104501.34746-1;4104501.34746-1; RUA RIO DE JANEIRO;1490;;10;20
4104501;4104501.34754-1;4104501.34754-1; RUA PADRE CIRILO;1513;;10;20
4104501;4104501.3476-1;4104501.3476-1; AV. ESPIRITO SANTO;762;;10;20
4104501;4104501.34762-1;4104501.34762-1; AV. ESPIRITO SANTO;912;;10;20
4104501;4104501.34771-1;4104501.34771-1; AV. BRASIL;351;;10;20
4104501;4104501.34789-1;4104501.34789-1; AV. ESPIRITO SANTO;908;;10;20
4104501;4104501.34797-1;4104501.34797-1; AV. ESPIRITO SANTO;912;;10;20
4104501;4104501.34801-1;4104501.34801-1; RUA PADRE CIRILO;1488;;10;20
4104501;4104501.34819-1;4104501.34819-1; RUA PADRE CIRILO;1488;;10;20
4104501;4104501.34827-1;4104501.34827-1; RUA PADRE CIRILO;1488;;10;20
4104501;4104501.34835-1;4104501.34835-1; RUA PADRE CIRILO;1488;;10;20
4104501;4104501.3484-1;4104501.3484-1; AV. ESPIRITO SANTO;736;;10;20
4104501;4104501.34843-1;4104501.34843-1; RUA PADRE CIRILO;1488;;10;20
4104501;4104501.34851-1;4104501.34851-1; RUA PADRE CIRILO;1488;;10;20
4104501;4104501.34860-1;4104501.34860-1; RUA PADRE CIRILO;1488;;10;20
4104501;4104501.34878-1;4104501.34878-1; RUA PADRE CIRILO;1400;;10;20
4104501;4104501.34878-2;4104501.34878-2; RUA PADRE CIRILO;1400;;10;20
4104501;4104501.34886-1;4104501.34886-1; AV. BRASIL;400;;10;20
4104501;4104501.34886-2;4104501.34886-2; AV. BRASIL;400;;10;20
4104501;4104501.34894-1;4104501.34894-1; RUA PADRE CIRILO;1436;;10;20
4104501;4104501.34894-2;4104501.34894-2; RUA PADRE CIRILO;1436;;10;20
4104501;4104501.34908-1;4104501.34908-1; AV. BRASIL;378;;10;20
4104501;4104501.34924-1;4104501.34924-1; AV. BRASIL;101;;10;20
4104501;4104501.34924-2;4104501.34924-2; AV. BRASIL;101;;10;20
4104501;4104501.34941-1;4104501.34941-1; AV. ESPIRITO SANTO;786;;10;20
4104501;4104501.34941-2;4104501.34941-2; AV. ESPIRITO SANTO;786;;10;20
4104501;4104501.34941-3;4104501.34941-3; AV. ESPIRITO SANTO;786;;10;20
4104501;4104501.34967-1;4104501.34967-1; RUA TAMOIOS;1600;;10;20
4104501;4104501.34967-2;4104501.34967-2; RUA TAMOIOS;1600;;10;20
4104501;4104501.34983-1;4104501.34983-1; AV. BRASIL;963;;10;20
4104501;4104501.34991-1;4104501.34991-1; AV. ESPIRITO SANTO;910;;10;20
4104501;4104501.35-2;4104501.35-2; RUA DIONISIO WONS;362;;10;20
