COD_UNICO_ENDERECO;COD_UF;COD_MUNICIPIO;COD_DISTRITO;COD_SUBDISTRITO;COD_SETOR;NUM_QUADRA;NUM_FACE;CEP;DSC_LOCALIDADE;NOM_TIPO_SEGLOGR;NOM_TITULO_SEGLOGR;NOM_SEGLOGR;NUM_ENDERECO;DSC_MODIFICADOR;NOM_COMP_ELEM1;VAL_COMP_ELEM1;NOM_COMP_ELEM2;VAL_COMP_ELEM2;NOM_COMP_ELEM3;VAL_COMP_ELEM3;NOM_COMP_ELEM4;VAL_COMP_ELEM4;NOM_COMP_ELEM5;VAL_COMP_ELEM5;LATITUDE;LONGITUDE;NV_GEO_COORD;COD_ESPECIE;DSC_ESTABELECIMENTO;COD_INDICADOR_ESTAB_ENDERECO;COD_INDICADOR_CONST_ENDERECO;COD_INDICADOR_FINALIDADE_CONST;COD_TIPO_ESPECI
220187488;43;4309803;430980305;43098030500;430980305000003P;25;4;99940000;CENTRO;RUA;;SEM DENOMINACAO;0;SN;;;;;;;;;;;-28.058005;-51.865402;1;1;;;;;101
220187490;43;4309803;430980305;43098030500;430980305000003P;25;4;99940000;CENTRO;RUA;;SEM DENOMINACAO;77;;;;;;;;;;;;-28.058173;-51.865498;1;1;;;;;101
213451773;43;4309803;430980315;43098031500;430980315000004P;0;58;99940000;VILA VITORIA;ESTRADA;;PARA VILA VITORIA;0;SN;;;;;;;;;;;-28.182471;-51.766955;1;1;;;;;101
113128302;43;4309803;430980315;43098031500;430980315000004P;0;58;99940000;VILA VITORIA;ESTRADA;;PARA VILA VITORIA;0;SN;;;;;;;;;;;-28.183545;-51.751428;1;3;;1;;;
220187489;43;4309803;430980305;43098030500;430980305000003P;25;4;99940000;CENTRO;RUA;;SEM DENOMINACAO;65;;;;;;;;;;;;-28.058077;-51.865486;1;1;;;;;101
213451780;43;4309803;430980315;43098031500;430980315000004P;0;58;99940000;VILA VITORIA;ESTRADA;;PARA VILA VITORIA;0;SN;;;;;;;;;;;-28.181273;-51.759252;1;3;GALPAO;1;;;
213451788;43;4309803;430980315;43098031500;430980315000004P;0;58;99940000;VILA VITORIA;ESTRADA;;PARA VILA VITORIA;0;SN;;;;;;;;;;;-28.183542;-51.751447;1;1;;;;;101
113128291;43;4309803;430980315;43098031500;430980315000004P;0;58;99940000;VILA VITORIA;ESTRADA;;PARA VILA VITORIA;0;SN;;;;;;;;;;;-28.161765;-51.727188;1;3;;1;;;
220187486;43;4309803;430980305;43098030500;430980305000003P;25;4;99940000;CENTRO;RUA;;SEM DENOMINACAO;29;;;;;;;;;;;;-28.057786;-51.865317;1;1;;;;;101
213451782;43;4309803;430980315;43098031500;430980315000004P;0;58;99940000;VILA VITORIA;ESTRADA;;PARA VILA VITORIA;0;SN;;;;;;;;;;;-28.194708;-51.737569;1;1;;;;;101
213451776;43;4309803;430980315;43098031500;430980315000004P;0;58;99940000;VILA VITORIA;ESTRADA;;PARA VILA VITORIA;0;SN;;;;;;;;;;;-28.185114;-51.776822;1;1;;;;;101
213451784;43;4309803;430980315;43098031500;430980315000004P;0;58;99940000;VILA VITORIA;ESTRADA;;PARA VILA VITORIA;0;SN;;;;;;;;;;;-28.183580;-51.737666;1;1;;;;;101
213451777;43;4309803;430980315;43098031500;430980315000004P;0;58;99940000;VILA VITORIA;ESTRADA;;PARA VILA VITORIA;0;SN;;;;;;;;;;;-28.189830;-51.781819;1;1;;;;;101
213451783;43;4309803;430980315;43098031500;430980315000004P;0;58;99940000;VILA VITORIA;ESTRADA;;PARA VILA VITORIA;0;SN;;;;;;;;;;;-28.194778;-51.737550;1;1;;;;;101
213451779;43;4309803;430980315;43098031500;430980315000004P;0;58;99940000;VILA VITORIA;ESTRADA;;PARA VILA VITORIA;0;SN;;;;;;;;;;;-28.189809;-51.781858;1;1;;;;;101
213451789;43;4309803;430980315;43098031500;430980315000004P;0;58;99940000;VILA VITORIA;ESTRADA;;PARA VILA VITORIA;0;SN;;;;;;;;;;;-28.183570;-51.752580;1;1;;;;;101
220187487;43;4309803;430980305;43098030500;430980305000003P;25;4;99940000;CENTRO;RUA;;SEM DENOMINACAO;41;;;;;;;;;;;;-28.057879;-51.865366;1;1;;;;;101
113128309;43;4309803;430980315;43098031500;430980315000004P;0;58;99940000;VILA VITORIA;ESTRADA;;PARA VILA VITORIA;0;SN;;;;;;;;;;;-28.182769;-51.760252;1;3;;1;;;
113128309;43;4309803;430980315;43098031500;430980315000004P;0;58;99940000;VILA VITORIA;ESTRADA;;PARA VILA VITORIA;0;SN;;;;;;;;;;;-28.182769;-51.760252;1;1;;;;;101
220187484;43;4309803;430980305;43098030500;430980305000003P;25;4;99940000;CENTRO;RUA;;SEM DENOMINACAO;1598;;;;;;;;;;;;-28.057415;-51.865130;1;1;;;;;101
113128258;43;4309803;430980315;43098031500;430980315000004P;0;58;99940000;VILA VITORIA;ESTRADA;;PARA VILA VITORIA;0;SN;;;;;;;;;;;-28.160274;-51.723509;1;3;;1;;;
213451781;43;4309803;430980315;43098031500;430980315000004P;0;58;99940000;VILA VITORIA;ESTRADA;;PARA VILA VITORIA;0;SN;;;;;;;;;;;-28.192897;-51.738343;1;1;;;;;101
72783184;43;4309803;430980305;43098030500;430980305000006P;0;4;99940000;SANTA BARBARA;ESTRADA;SANTA;BARBARA;0;SN;;;;;;;;;;;-28.004413;-51.897391;1;1;;;;;101
72783184;43;4309803;430980305;43098030500;430980305000006P;0;4;99940000;SANTA BARBARA;ESTRADA;SANTA;BARBARA;0;SN;;;;;;;;;;;-28.004413;-51.897391;1;3;;1;;;
210946576;43;4309803;430980305;43098030500;430980305000006P;0;4;99940000;SANTA BARBARA;ESTRADA;SANTA;BARBARA;0;SN;;;;;;;;;;;-28.003664;-51.897467;1;8;IGREJA;1;;;
210946577;43;4309803;430980305;43098030500;430980305000006P;0;4;99940000;SANTA BARBARA;ESTRADA;SANTA;BARBARA;0;SN;;;;;;;;;;;-28.003507;-51.897469;1;6;SALAO COMUNITARIO;1;;;
220186985;43;4309803;430980305;43098030500;430980305000003P;7;28;99940000;CENTRO;RUA;;SEM DENOMINACAO;575;;;;;;;;;;;;-28.057655;-51.865958;1;1;;;;;101
220186977;43;4309803;430980305;43098030500;430980305000003P;7;28;99940000;CENTRO;RUA;;SEM DENOMINACAO;535;;;;;;;;;;;;-28.057371;-51.865787;1;1;;;;;101
220186983;43;4309803;430980305;43098030500;430980305000003P;7;28;99940000;CENTRO;RUA;;SEM DENOMINACAO;563;;;;;;;;;;;;-28.057599;-51.865872;1;1;;;;;101
110212246;43;4309803;430980305;43098030500;430980305000006P;0;4;99940000;SANTA BARBARA;ESTRADA;SANTA;BARBARA;0;SN;;;;;;;;;;;-28.005938;-51.902078;1;3;;1;;;
110212246;43;4309803;430980305;43098030500;430980305000006P;0;4;99940000;SANTA BARBARA;ESTRADA;SANTA;BARBARA;0;SN;;;;;;;;;;;-28.005938;-51.902078;1;1;;;;;101
220186994;43;4309803;430980305;43098030500;430980305000003P;7;28;99940000;CENTRO;RUA;;SEM DENOMINACAO;599;;;;;;;;;;;;-28.057833;-51.866020;1;1;;;;;101
220186923;43;4309803;430980305;43098030500;430980305000003P;7;16;99940000;CENTRO;RUA;;SEM DENOMINACAO;564;;;;;;;;;;;;-28.056567;-51.861247;1;1;;;;;101
220186992;43;4309803;430980305;43098030500;430980305000003P;7;28;99940000;CENTRO;RUA;;SEM DENOMINACAO;0;SN;;;;;;;;;;;-28.057746;-51.865975;1;1;;;;;101
110212245;43;4309803;430980305;43098030500;430980305000006P;0;4;99940000;SANTA BARBARA;ESTRADA;SANTA;BARBARA;0;SN;;;;;;;;;;;-28.005854;-51.902048;1;1;;;;;101
110212245;43;4309803;430980305;43098030500;430980305000006P;0;4;99940000;SANTA BARBARA;ESTRADA;SANTA;BARBARA;0;SN;;;;;;;;;;;-28.005854;-51.902048;1;3;;1;;;
220186989;43;4309803;430980305;43098030500;430980305000003P;7;28;99940000;CENTRO;RUA;;SEM DENOMINACAO;587;;;;;;;;;;;;-28.057771;-51.865977;1;1;;;;;101
220186996;43;4309803;430980305;43098030500;430980305000003P;7;28;99940000;CENTRO;RUA;;SEM DENOMINACAO;7;;;;;;;;;;;;-28.058080;-51.866132;1;1;;;;;101
220186980;43;4309803;430980305;43098030500;430980305000003P;7;28;99940000;CENTRO;RUA;;SEM DENOMINACAO;0;SN;;;;;;;;;;;-28.057632;-51.865949;1;1;;;;;101
208814301;43;4309803;430980305;43098030500;430980305000008P;15;31;99940000;CENTRO;AVENIDA;;MARIA PANSERA;1291;;;;;;;;;;;;-28.053027;-51.863999;1;1;;;;;101
72783120;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.019812;-51.899374;1;3;PRODUCAO DE GRAOS;1;;;
110212210;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.039415;-51.881427;1;1;;;;;101
110212210;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.039415;-51.881427;1;3;;1;;;
110212212;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.029811;-51.892294;1;1;;;;;101
110212212;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.029811;-51.892294;1;3;;1;;;
110212277;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.043576;-51.875173;1;1;;;;;101
110212277;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.043576;-51.875173;1;3;;1;;;
110212280;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.025644;-51.898146;1;1;;;;;101
110212280;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.025644;-51.898146;1;3;;1;;;
110212282;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.043885;-51.878529;1;1;;;;;101
110212282;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.043885;-51.878529;1;3;;1;;;
110212285;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.046399;-51.864623;1;3;;1;;;
110212286;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.032921;-51.885812;1;3;;1;;;
210946529;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.045019;-51.877010;1;6;GALPAO;1;;;
210946534;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.029661;-51.891926;1;1;;;;;101
72783144;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.046431;-51.864633;1;1;;;;;101
72783144;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.046431;-51.864633;1;3;PRODUCAO DE GRAOS;1;;;
110212284;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.032446;-51.885787;1;1;;;;;101
110212284;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.032446;-51.885787;1;3;;1;;;
110212276;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.017878;-51.901659;1;3;;1;;;
210946531;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.035479;-51.885155;1;1;;;;;101
110212279;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.031182;-51.888566;1;1;;;;;101
110212279;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.031182;-51.888566;1;3;;1;;;
110212288;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.029151;-51.892011;1;1;;;;;101
110212288;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.029151;-51.892011;1;3;;1;;;
110212208;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.016185;-51.907690;1;3;;1;;;
210946527;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.043778;-51.878563;1;1;;;;;101
110212205;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.019930;-51.899295;1;1;;;;;101
110212205;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.019930;-51.899295;1;3;;1;;;
210946537;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.050603;-51.875685;1;1;;;;;101
110212281;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.025224;-51.898079;1;1;;;;;101
110212281;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.025224;-51.898079;1;3;;1;;;
110212287;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.029708;-51.892101;1;1;;;;;101
110212287;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.029708;-51.892101;1;3;;1;;;
110212209;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.041294;-51.880173;1;1;;;;;101
110212209;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.041294;-51.880173;1;3;;1;;;
110212204;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.043706;-51.879126;1;1;;;;;101
110212204;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.043706;-51.879126;1;3;;1;;;
110212211;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.029111;-51.892164;1;1;;;;;101
110212211;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.029111;-51.892164;1;3;;1;;;
110212275;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.027815;-51.894221;1;1;;;;;101
110212275;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.027815;-51.894221;1;3;;1;;;
72783141;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.043496;-51.875289;1;3;PLANTIO DE SOJA;1;;;
110212206;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.026677;-51.896072;1;1;;;;;101
110212206;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.026677;-51.896072;1;3;;1;;;
110212283;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.043012;-51.880118;1;1;;;;;101
110212283;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.043012;-51.880118;1;3;;1;;;
210946540;43;4309803;430980305;43098030500;430980305000006P;0;1;99940000;ARACA ALTO;ESTRADA;;ARACA ALTO;0;SN;;;;;;;;;;;-28.050436;-51.875981;1;1;;;;;101
72781523;43;4309803;430980305;43098030500;430980305000009P;3;1;99940000;CENTRO;RUA;;VINTE;233;;;;;;;;;;;;-28.051592;-51.852386;1;1;;;;;101
72781524;43;4309803;430980305;43098030500;430980305000009P;3;1;99940000;CENTRO;RUA;;VINTE;65;;;;;;;;;;;;-28.051717;-51.852225;1;1;;;;;101
224368100;43;4309803;430980305;43098030500;430980305000009P;3;1;99940000;CENTRO;RUA;;VINTE;0;SN;;;;;;;;;;;-28.051739;-51.852143;1;6;GALPAO DE MAQUINAS;1;;;
220187206;43;4309803;430980305;43098030500;430980305000003P;14;3;99940000;CENTRO;RUA;;SEM DENOMINACAO;960;;;;;;;;;;;;-28.055626;-51.861335;1;1;;;;;101
220187203;43;4309803;430980305;43098030500;430980305000003P;14;3;99940000;CENTRO;RUA;;SEM DENOMINACAO;0;SN;;;;;;;;;;;-28.055635;-51.861301;1;6;METALURGICA E FUNILARIA DP;1;;;
220187209;43;4309803;430980305;43098030500;430980305000003P;14;3;99940000;CENTRO;RUA;;SEM DENOMINACAO;0;SN;;;;;;;;;;;-28.055508;-51.861342;1;7;;;1;1;
220187212;43;4309803;430980305;43098030500;430980305000003P;14;3;99940000;CENTRO;RUA;;SEM DENOMINACAO;0;SN;;;;;;;;;;;-28.055919;-51.861288;1;1;;;;;101
208814304;43;4309803;430980305;43098030500;430980305000008P;15;32;99940000;CENTRO;AVENIDA;;MARIA PANSERA;1198;;;;;;;;;;;;-28.053146;-51.864229;1;1;;;;;101
72781753;43;4309803;430980305;43098030500;430980305000008P;12;1;99940000;CENTRO;AVENIDA;;MARIA PANSERA;0;SN;;;;;;;;;;;-28.054098;-51.861479;1;7;;;1;1;
220186972;43;4309803;430980305;43098030500;430980305000003P;7;26;99940000;CENTRO;RUA;;SEM DENOMINACAO;0;SN;;;;;;;;;;;-28.056962;-51.865248;1;6;SECRETARIA DE OBRAS MUNICIPAL;1;;;
72781871;43;4309803;430980305;43098030500;430980305000008P;15;32;99940000;CENTRO;AVENIDA;;MARIA PANSERA;1240;;;;;;;;;;;;-28.052808;-51.864695;1;1;;;;;101
72781869;43;4309803;430980305;43098030500;430980305000008P;15;32;99940000;CENTRO;AVENIDA;;MARIA PANSERA;1212;;;;;;;;;;;;-28.053065;-51.864366;1;1;;;;;101
72781870;43;4309803;430980305;43098030500;430980305000008P;15;32;99940000;CENTRO;AVENIDA;;MARIA PANSERA;1228;;;;;;;;;;;;-28.052987;-51.864385;1;1;;;;;101
220186974;43;4309803;430980305;43098030500;430980305000003P;7;26;99940000;CENTRO;RUA;;SEM DENOMINACAO;0;SN;;;;;;;;;;;-28.056929;-51.865222;1;6;SECRETARIA MUNICIPAL DA AGRICULTURA;1;;;
220187476;43;4309803;430980305;43098030500;430980305000003P;25;2;99940000;CENTRO;RUA;;SEM DENOMINACAO;638;;;;;;;;;;;;-28.057853;-51.865941;1;1;;;;;101
220187480;43;4309803;430980305;43098030500;430980305000003P;25;2;99940000;CENTRO;RUA;;SEM DENOMINACAO;590;;;;;;;;;;;;-28.057637;-51.865805;1;1;;;;;101
220187491;43;4309803;430980305;43098030500;430980305000003P;26;1;99940000;CENTRO;RUA;;SEM DENOMINACAO;74;;;;;;;;;;;;-28.058154;-51.865366;1;1;;;;;101
220187493;43;4309803;430980305;43098030500;430980305000003P;26;1;99940000;CENTRO;RUA;;SEM DENOMINACAO;62;;;;;;;;;;;;-28.058149;-51.865364;1;1;;;;;101
220187478;43;4309803;430980305;43098030500;430980305000003P;25;2;99940000;CENTRO;RUA;;SEM DENOMINACAO;614;;;;;;;;;;;;-28.057863;-51.865913;1;1;;;;;101
220187479;43;4309803;430980305;43098030500;430980305000003P;25;2;99940000;CENTRO;RUA;;SEM DENOMINACAO;602;;;;;;;;;;;;-28.057745;-51.865877;1;1;;;;;101
220187483;43;4309803;430980305;43098030500;430980305000003P;25;2;99940000;CENTRO;RUA;;SEM DENOMINACAO;550;;;;;;;;;;;;-28.057260;-51.865609;1;1;;;;;101
220187495;43;4309803;430980305;43098030500;430980305000003P;26;1;99940000;CENTRO;RUA;;SEM DENOMINACAO;50;;;;;;;;;;;;-28.058046;-51.865325;1;7;;;1;1;
220187494;43;4309803;430980305;43098030500;430980305000003P;26;1;99940000;CENTRO;RUA;;SEM DENOMINACAO;38;;;;;;;;;;;;-28.057975;-51.865277;1;1;;;;;101
220187496;43;4309803;430980305;43098030500;430980305000003P;26;1;99940000;CENTRO;RUA;;SEM DENOMINACAO;26;;;;;;;;;;;;-28.057904;-51.865253;1;1;;;;;101
220187481;43;4309803;430980305;43098030500;430980305000003P;25;2;99940000;CENTRO;RUA;;SEM DENOMINACAO;578;;;;;;;;;;;;-28.057547;-51.865786;1;1;;;;;101
220187477;43;4309803;430980305;43098030500;430980305000003P;25;2;99940000;CENTRO;RUA;;SEM DENOMINACAO;626;;;;;;;;;;;;-28.057923;-51.865956;1;1;;;;;101
220187498;43;4309803;430980305;43098030500;430980305000003P;26;1;99940000;CENTRO;RUA;;SEM DENOMINACAO;14;;;;;;;;;;;;-28.057790;-51.865181;1;1;;;;;101
220187482;43;4309803;430980305;43098030500;430980305000003P;25;2;99940000;CENTRO;RUA;;SEM DENOMINACAO;564;;;;;;;;;;;;-28.057400;-51.865649;1;7;;;1;1;
208814413;43;4309803;430980305;43098030500;430980305000008P;20;3;99940000;CENTRO;AVENIDA;;MARIA PANSERA;855;;;;;;;;;;;;-28.054502;-51.860014;1;6;DF PNEUS;1;;;
208814416;43;4309803;430980305;43098030500;430980305000008P;20;3;99940000;CENTRO;AVENIDA;;MARIA PANSERA;855;;;;;;;;;;;;-28.054335;-51.859850;1;1;;;;;101
72781923;43;4309803;430980305;43098030500;430980305000008P;20;3;99940000;CENTRO;AVENIDA;;MARIA PANSERA;0;SN;;;;;;;;;;;-28.054350;-51.860027;1;1;;;;;103
208814409;43;4309803;430980305;43098030500;430980305000008P;20;3;99940000;CENTRO;AVENIDA;;MARIA PANSERA;845;;;;;;;;;;;;-28.054541;-51.859858;1;1;;;;;101
208814405;43;4309803;430980305;43098030500;430980305000008P;20;3;99940000;CENTRO;AVENIDA;;MARIA PANSERA;0;SN;;;;;;;;;;;-28.054667;-51.859525;1;6;MECANICA AGRICOLA VIZENTIN;1;;;
72781922;43;4309803;430980305;43098030500;430980305000008P;20;3;99940000;CENTRO;AVENIDA;;MARIA PANSERA;0;SN;;;;;;;;;;;-28.054348;-51.860023;1;6;MECANICA AGRICOLA BALDIN;1;;;
208814162;43;4309803;430980305;43098030500;430980305000008P;11;5;99940000;CENTRO;AVENIDA;;MARIA PANSERA;744;;;;;;;;;;;;-28.054719;-51.859903;1;3;OLIBONE AGROPECUARIA;1;;;
208814160;43;4309803;430980305;43098030500;430980305000008P;11;5;99940000;CENTRO;AVENIDA;;MARIA PANSERA;0;SN;;;;;;;;;;;-28.054645;-51.860207;1;6;LAVAGEM MUSSATO;1;;;
72782454;43;4309803;430980305;43098030500;430980305000002P;14;4;99940000;CENTRO;RUA;SAO;JOAO;1534;;;;;;;;;;;;-28.059012;-51.853216;1;1;;;;;101
72782455;43;4309803;430980305;43098030500;430980305000002P;14;4;99940000;CENTRO;RUA;SAO;JOAO;1496;;;;;;;;;;;;-28.058842;-51.853108;1;1;;;;;101
108847287;43;4309803;430980305;43098030500;430980305000002P;14;4;99940000;CENTRO;RUA;SAO;JOAO;1520;;;;;;;;;;;;-28.058920;-51.853206;1;1;;;;;101
108847286;43;4309803;430980305;43098030500;430980305000002P;14;4;99940000;CENTRO;RUA;SAO;JOAO;1548;;;;;;;;;;;;-28.059118;-51.853281;1;1;;;;;101
72781897;43;4309803;430980305;43098030500;430980305000008P;17;1;99940000;CENTRO;AVENIDA;;MARIA PANSERA;1002;;;;;;;;;;;;-28.053844;-51.862269;1;1;;;;;101
220187573;43;4309803;430980305;43098030500;430980305000003P;31;1;99940000;CENTRO;RUA;;SEM DENOMINACAO;1195;;;;;;;;;;;;-28.056007;-51.864604;1;1;;;;;101
220187577;43;4309803;430980305;43098030500;430980305000003P;31;1;99940000;CENTRO;RUA;;SEM DENOMINACAO;376;;;;;;;;;;;;-28.055884;-51.864625;1;1;;;;;101
208814360;43;4309803;430980305;43098030500;430980305000008P;17;1;99940000;CENTRO;AVENIDA;;MARIA PANSERA;0;SN;;;;;;;;;;;-28.053926;-51.862000;1;1;;;;;101
220187584;43;4309803;430980305;43098030500;430980305000003P;31;1;99940000;CENTRO;RUA;;SEM DENOMINACAO;0;SN;;;;;;;;;;;-28.055655;-51.864485;1;1;;;;;101
72782484;43;4309803;430980305;43098030500;430980305000002P;18;2;99940000;CENTRO;RUA;SAO;JOAO;1515;;;;;;;;;;;;-28.058766;-51.853275;1;1;;;;;101
72782485;43;4309803;430980305;43098030500;430980305000002P;18;2;99940000;CENTRO;RUA;SAO;JOAO;1525;KM;;;;;;;;;;;-28.058885;-51.853332;1;1;;;;;101
72782424;43;4309803;430980305;43098030500;430980305000002P;12;2;99940000;CENTRO;RUA;SAO;JOAO;1385;;;;;;;;;;;;-28.057687;-51.852803;1;1;;;;;101
208814347;43;4309803;430980305;43098030500;430980305000008P;16;1;99940000;CENTRO;AVENIDA;;MARIA PANSERA;1114;;;;;;;;;;;;-28.053415;-51.863431;1;1;;;;;101
208814349;43;4309803;430980305;43098030500;430980305000008P;16;1;99940000;CENTRO;AVENIDA;;MARIA PANSERA;1089;;;;;;;;;;;;-28.053455;-51.863179;1;1;;;;;101
72781888;43;4309803;430980305;43098030500;430980305000008P;16;1;99940000;CENTRO;AVENIDA;;MARIA PANSERA;1090;;;;;;;;;;;;-28.053504;-51.863133;1;1;;;;;101
72781889;43;4309803;430980305;43098030500;430980305000008P;16;1;99940000;CENTRO;AVENIDA;;MARIA PANSERA;1060;;;;;;;;;;;;-28.053595;-51.862837;1;1;;;;;101
